iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,risk_level
LUX,Europe,Luxembourg,2021-12-26,95888.0,3033.0,433.286,635.0,6.0,0.857,146771.23,4642.47,663.21,971.965,9.184,1.312,1.32,20.0,30.883,68.0,105.003,9.0,13.945,40.0,61.977,3801920.0,402.0,5946.809,0.629,3582.0,5.603,0.107,9.3,tests performed,1045507.0,461291.0,,183405.0,62.0,4506.0,161.44,71.23,,28.32,6958.0,420.0,0.065,45.65,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,,4.51,82.25,0.916,647601,36.500004,0.41,19.13,57.091022,High
PRT,Europe,Portugal,2021-12-26,1282648.0,56540.0,8077.143,18888.0,93.0,13.286,123129.38,5427.628,775.375,1813.177,8.928,1.275,1.52,151.0,14.702,878.0,85.485,,,,,25252238.0,89687.0,2454.032,8.716,192451.0,18.703,0.0406,24.6,tests performed,,,,,,46498.0,,,,,4527.0,1995.0,0.019,48.15,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857,20808.002,9.17,5.3,2022.1362,High
ISR,Asia,Israel,2021-12-26,1364768.0,9079.0,1297.0,8251.0,6.0,0.857,149922.7,997.348,142.478,906.39,0.659,0.094,1.82,45.0,4.762,396.0,41.909,5.0,0.529,197.0,20.849,33101931.0,94494.0,3562.795,10.17,91270.0,9.823,0.015,66.7,people tested,16660971.0,6533675.0,5910771.0,4216525.0,27771.0,21831.0,176.33,69.15,62.55,44.62,2310.0,8369.0,0.089,48.95,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,7192.8994,7.83,4.45,808.1858,Medium
DNK,Europe,Denmark,2021-12-26,697563.0,79648.0,11378.286,3197.0,130.0,18.571,118172.97,13493.033,1927.576,541.598,22.023,3.146,1.38,71.0,12.07,579.0,98.432,,,862.0,146.542,52685434.0,79593.0,8999.534,13.596,179571.0,30.674,0.0539,18.6,tests performed,,,,,,69075.0,,,,,11743.0,4161.0,0.071,31.69,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,801.2998,0.73,17.33,136.87498,High
EST,Europe,Estonia,2021-12-26,226809.0,4595.0,656.429,1828.0,29.0,4.143,167995.22,3403.472,486.21,1353.982,21.48,3.069,1.2,17.0,12.82,229.0,172.692,15.0,11.263,179.0,135.156,2498590.0,4518.0,1880.476,3.4,5964.0,4.489,0.1065,9.4,tests performed,1783902.0,839298.0,823822.0,311171.0,566.0,3904.0,134.53,63.29,62.13,23.47,2944.0,368.0,0.028,37.35,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,,4.69,78.74,0.892,1326064,2956.1997,9.47,19.09,2224.8745,High
CAN,North America,Canada,2021-12-27,1961723.0,0.0,13431.857,29851.0,0.0,15.571,50532.184,0.0,345.992,768.934,0.0,0.401,1.6,377.0,9.804,2502.0,65.064,,,,,52158753.0,136041.0,1367.022,3.565,156546.0,4.103,0.1312,7.6,tests performed,67366693.0,31652630.0,29392851.0,6321212.0,62640.0,270444.0,175.19,82.31,76.44,16.44,7033.0,20274.0,0.053,64.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328,,,,,Medium
ISR,Asia,Israel,2021-12-27,1364768.0,0.0,1297.0,8251.0,0.0,0.857,149922.7,0.0,142.478,906.39,0.0,0.094,1.89,43.0,4.551,422.0,44.661,4.0,0.423,222.0,23.495,33228857.0,126926.0,3576.456,13.661,94480.0,10.169,0.017,58.8,people tested,16686716.0,6544045.0,5917913.0,4224758.0,25745.0,22516.0,176.6,69.26,62.63,44.71,2383.0,8712.0,0.092,48.94,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,,,,,Low
OWID_SCT,Europe,Scotland,2021-12-27,,,,,,,,,,,,,,37.0,6.769,555.0,101.537,,,784.0,143.432,,,,,,,,,,11264550.0,4379460.0,4008222.0,2876868.0,,37547.0,206.08,80.12,73.33,52.63,6869.0,792.0,0.014,,,,,,,,,,,,,,,,5466000,,,,,Medium
OWID_WLS,Europe,Wales,2021-12-27,,,,,,,,,,,,,,31.0,9.779,387.0,122.082,,,194.0,61.199,,,,,,,,,,6362723.0,2487561.0,2299242.0,1575920.0,,26140.0,200.72,78.47,72.53,49.71,8246.0,572.0,0.018,,,,,,,,,,,,,,,,3170000,,,,,High
SWE,Europe,Sweden,2021-12-27,1286608.0,0.0,4021.714,15302.0,0.0,6.714,122682.09,0.0,383.483,1459.094,0.0,0.64,1.51,99.0,9.384,591.0,56.022,,,,,14965631.0,48155.0,1429.779,4.601,49355.0,4.715,0.0649,15.4,tests performed,,,,,,31768.0,,,,,3011.0,2389.0,0.023,41.43,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349,,,,,Medium
ITA,Europe,Italy,2021-12-27,5622431.0,0.0,36797.0,136530.0,0.0,140.857,94305.86,0.0,617.201,2290.038,0.0,2.363,1.76,1126.0,19.073,10849.0,183.765,674.0,11.416,6541.0,110.794,135699123.0,343968.0,2290.654,5.806,713309.0,12.041,0.0546,18.3,tests performed,109243359.0,48287482.0,44604088.0,17855621.0,597305.0,380659.0,185.04,81.79,75.55,30.24,6448.0,30044.0,0.051,53.55,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,,High
GBR,Europe,United Kingdom,2021-12-27,12574779.0,0.0,131676.571,176159.0,0.0,122.143,184436.86,0.0,1931.327,2583.76,0.0,1.791,1.27,870.0,12.887,9621.0,142.514,,,10141.0,150.217,386752248.0,1388049.0,5748.31,20.631,1518461.0,22.569,0.0742,13.5,tests performed,131743125.0,51681547.0,47294774.0,32766804.0,315382.0,460894.0,195.15,76.56,70.06,48.54,6827.0,20531.0,0.03,44.07,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936,,,,,High
SRB,Europe,Serbia,2021-12-27,1289493.0,0.0,1119.143,12568.0,0.0,29.143,189876.55,0.0,164.793,1850.625,0.0,4.291,1.22,84.0,12.224,2051.0,298.477,,,,,7172506.0,13574.0,1043.798,1.975,13616.0,1.982,0.0971,10.3,people tested,,,,,,9478.0,,,,,1379.0,1136.0,0.017,28.7,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,6871547,,,,,High
MYS,Asia,Malaysia,2021-12-27,2741179.0,0.0,3174.857,31334.0,0.0,34.571,79006.77,0.0,91.506,903.114,0.0,0.996,0.91,297.0,8.751,2673.0,78.761,,,2681.0,78.996,41388641.0,140337.0,1232.763,4.18,113820.0,3.39,0.0281,35.6,people tested,57103267.0,26021872.0,25645120.0,5635946.0,133473.0,129769.0,168.26,76.67,75.56,16.61,3824.0,2633.0,0.008,51.82,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81,33938216,,,,,Medium
ZAF,Africa,South Africa,2021-12-27,3407937.0,0.0,16475.429,90773.0,0.0,61.143,54633.27,0.0,264.121,1455.199,0.0,0.98,0.83,636.0,10.619,8990.0,150.099,,,,,21076433.0,17230.0,354.868,0.29,51015.0,0.859,0.2821,3.5,people tested,27798057.0,18848374.0,15766591.0,,3161.0,30046.0,46.41,31.47,26.32,,502.0,18155.0,0.03,57.41,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884,,,,,High
PRT,Europe,Portugal,2021-12-27,1282648.0,0.0,8077.143,18888.0,0.0,13.286,123129.38,0.0,775.375,1813.177,0.0,1.275,1.54,150.0,14.604,914.0,88.99,,,,,25486997.0,234759.0,2476.846,22.814,204393.0,19.863,0.0407,24.6,tests performed,,,,,,49450.0,,,,,4815.0,2004.0,0.02,48.15,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857,,,,,High
DNK,Europe,Denmark,2021-12-27,697563.0,0.0,11378.286,3197.0,0.0,18.571,118172.97,0.0,1927.576,541.598,0.0,3.146,1.42,70.0,11.9,608.0,103.362,,,919.0,156.232,52868327.0,182893.0,9030.775,31.241,167518.0,28.615,0.0842,11.9,tests performed,,,,,,66871.0,,,,,11368.0,3968.0,0.067,31.69,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,,High
LUX,Europe,Luxembourg,2021-12-27,95888.0,0.0,433.286,635.0,0.0,0.857,146771.23,0.0,663.21,971.965,0.0,1.312,1.35,19.0,29.339,65.0,100.37,,,,,3804906.0,2986.0,5951.48,4.671,3552.0,5.556,0.118,8.5,tests performed,1049710.0,461780.0,,186688.0,4203.0,4486.0,162.09,71.31,,28.83,6927.0,407.0,0.063,45.81,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,,4.51,82.25,0.916,647601,,,,,High
OWID_ENG,Europe,England,2021-12-27,,,,,,,,,,,,,,776.0,13.722,8474.0,149.85,,,9022.0,159.54,,,,,,,,,,110631978.0,43417529.0,39692427.0,27522022.0,244078.0,384680.0,195.64,76.78,70.19,48.67,6802.0,18704.0,0.033,,,,,,,,,,,,,,,,56550000,,,,,High
AUS,Oceania,Australia,2021-12-27,366607.0,0.0,14252.0,2377.0,0.0,9.857,13992.106,0.0,543.949,90.722,0.0,0.376,2.07,190.0,7.258,1067.0,40.76,,,,,53909580.0,212187.0,2079.758,8.186,282477.0,10.898,0.0319,31.3,tests performed,42235002.0,20413876.0,19704056.0,2117070.0,31042.0,112763.0,161.34,77.98,75.27,8.09,4308.0,9672.0,0.037,47.19,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,26177410,,,,,Medium
FIN,Europe,Finland,2021-12-27,322835.0,0.0,7462.286,1836.0,0.0,16.857,57966.9,0.0,1339.897,329.664,0.0,3.027,1.54,58.0,10.468,306.0,55.227,,,,,8629614.0,21613.0,1558.82,3.904,23704.0,4.282,0.154,6.5,tests performed,9436893.0,,,967668.0,2413.0,23886.0,170.32,,,17.46,4311.0,59.0,0.001,33.36,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745,,,,,Medium
OWID_NIR,Europe,Northern Ireland,2021-12-27,,,,,,,,,,,,,,26.0,13.713,205.0,108.122,,,141.0,74.367,,,,,,,,,,3483874.0,1396997.0,1294883.0,791994.0,6947.0,12528.0,183.75,73.68,68.3,41.77,6608.0,463.0,0.024,,,,,,,,,,,,,,,,1896000,,,,,High
BOL,South America,Bolivia,2021-12-27,575247.0,0.0,1801.286,19530.0,0.0,17.429,47631.004,0.0,149.148,1617.103,0.0,1.443,1.42,125.0,10.226,1001.0,81.887,,,,,3004285.0,9255.0,248.71,0.766,8335.0,0.69,0.2239,4.5,tests performed,9556929.0,5492333.0,4533537.0,514570.0,47065.0,29323.0,78.18,44.93,37.09,4.21,2399.0,14599.0,0.119,25.82,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,12224114,,,,,Medium
NLD,Europe,Netherlands,2021-12-27,3085502.0,0.0,12140.857,20960.0,0.0,24.714,172331.84,0.0,678.093,1170.66,0.0,1.38,1.02,447.0,25.45,1075.0,61.205,181.0,10.305,1103.0,62.799,21880796.0,46404.0,1250.21,2.651,48120.0,2.749,0.244,4.1,tests performed,,,,,,202605.0,,,,,11535.0,1308.0,0.007,63.89,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944,17564020,,,,,High
PRT,Europe,Portugal,2021-12-28,1282648.0,0.0,8077.143,18888.0,0.0,13.286,123129.38,0.0,775.375,1813.177,0.0,1.275,1.56,152.0,14.799,936.0,91.132,,,,,25760643.0,273646.0,2503.439,26.593,216603.0,21.05,0.046,21.8,tests performed,,,,,,52402.0,,,,,5102.0,2012.0,0.02,42.59,112.371,46.2,21.502,14.924,27936.896,0.5,127.842,9.85,16.3,30.0,,3.39,82.05,0.864,10270857,,,,,High
ZAF,Africa,South Africa,2021-12-28,3407937.0,0.0,16475.429,90773.0,0.0,61.143,54633.27,0.0,264.121,1455.199,0.0,0.98,0.81,661.0,11.036,8933.0,149.147,,,,,21106962.0,30529.0,355.382,0.514,47393.0,0.798,0.2789,3.6,people tested,27850779.0,18874881.0,15801609.0,,52722.0,27027.0,46.5,31.51,26.38,,451.0,15256.0,0.025,57.41,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884,,,,,High
NLD,Europe,Netherlands,2021-12-28,3085502.0,0.0,12140.857,20960.0,0.0,24.714,172331.84,0.0,678.093,1170.66,0.0,1.38,1.07,433.0,24.653,1074.0,61.148,182.0,10.362,1101.0,62.685,21930075.0,49279.0,1253.026,2.816,47530.0,2.716,0.255,3.9,tests performed,,,,,,209413.0,,,,,11923.0,1303.0,0.007,63.89,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944,17564020,,,,,High
OWID_NIR,Europe,Northern Ireland,2021-12-28,,,,,,,,,,,,,,25.0,13.186,207.0,109.177,,,147.0,77.532,,,,,,,,,,3492932.0,1397846.0,1295315.0,799771.0,9058.0,9161.0,184.23,73.73,68.32,42.18,4832.0,472.0,0.025,,,,,,,,,,,,,,,,1896000,,,,,High
ITA,Europe,Italy,2021-12-28,5622431.0,0.0,36797.0,136530.0,0.0,140.857,94305.86,0.0,617.201,2290.038,0.0,2.363,1.87,1145.0,19.394,11234.0,190.286,697.0,11.806,6943.0,117.603,136733800.0,1034677.0,2308.12,17.466,739425.0,12.482,0.0619,16.2,tests performed,109895090.0,48347659.0,44641333.0,18409997.0,651731.0,393537.0,186.14,81.89,75.62,31.18,6666.0,32760.0,0.055,53.53,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,,High
MYS,Asia,Malaysia,2021-12-28,2741179.0,0.0,3174.857,31334.0,0.0,34.571,79006.77,0.0,91.506,903.114,0.0,0.996,0.92,302.0,8.899,2612.0,76.963,,,2657.0,78.289,41518609.0,129968.0,1236.634,3.871,112566.0,3.353,0.0281,35.6,people tested,57261360.0,26025572.0,25650233.0,5785430.0,158093.0,127688.0,168.72,76.69,75.58,17.05,3762.0,2664.0,0.008,49.05,96.254,29.9,6.293,3.407,26808.164,0.1,260.942,16.74,1.0,42.4,,1.9,76.16,0.81,33938216,,,,,Medium
OWID_WLS,Europe,Wales,2021-12-28,,,,,,,,,,,,,,31.0,9.779,417.0,131.546,,,194.0,61.199,,,,,,,,,,6398408.0,2488374.0,2300054.0,1609980.0,35685.0,23625.0,201.84,78.5,72.56,50.79,7453.0,519.0,0.016,,,,,,,,,,,,,,,,3170000,,,,,High
OWID_ENG,Europe,England,2021-12-28,,,,,,,,,,,,,,758.0,13.404,9546.0,168.806,,,10006.0,176.941,,,,,,,,,,110938552.0,43439078.0,39719053.0,27780421.0,306574.0,300763.0,196.18,76.82,70.24,49.13,5319.0,16595.0,0.029,,,,,,,,,,,,,,,,56550000,,,,,High
LUX,Europe,Luxembourg,2021-12-28,95888.0,0.0,433.286,635.0,0.0,0.857,146771.23,0.0,663.21,971.965,0.0,1.312,1.39,19.0,29.339,66.0,101.915,,,,,3809402.0,4496.0,5958.512,7.032,3403.0,5.323,0.143,7.0,tests performed,1057573.0,462573.0,,193266.0,7863.0,4456.0,163.31,71.43,,29.84,6881.0,404.0,0.062,45.81,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,,4.51,82.25,0.916,647601,,,,,High
SWE,Europe,Sweden,2021-12-28,1286608.0,0.0,4021.714,15302.0,0.0,6.714,122682.09,0.0,383.483,1459.094,0.0,0.64,1.53,103.0,9.764,589.0,55.833,,,,,15013786.0,48155.0,1434.379,4.601,49155.0,4.696,0.0901,11.1,tests performed,,,,,,30742.0,,,,,2914.0,2275.0,0.022,41.43,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10549349,,,,,Medium
DNK,Europe,Denmark,2021-12-28,697563.0,0.0,11378.286,3197.0,0.0,18.571,118172.97,0.0,1927.576,541.598,0.0,3.146,1.4,71.0,12.07,666.0,113.222,,,960.0,163.203,53059552.0,191225.0,9063.44,32.664,158423.0,27.061,0.0822,12.2,tests performed,,,,,,64668.0,,,,,10994.0,3775.0,0.064,31.69,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,,High
OWID_SCT,Europe,Scotland,2021-12-28,,,,,,,,,,,,,,37.0,6.769,599.0,109.587,,,845.0,154.592,,,,,,,,,,11291713.0,4380108.0,4009886.0,2901719.0,27163.0,29599.0,206.58,80.13,73.36,53.09,5415.0,646.0,0.012,,,,,,,,,,,,,,,,5466000,,,,,Medium
ISR,Asia,Israel,2021-12-28,1364768.0,0.0,1297.0,8251.0,0.0,0.857,149922.7,0.0,142.478,906.39,0.0,0.094,1.96,46.0,4.868,440.0,46.566,5.0,0.529,257.0,27.199,33358448.0,129591.0,3590.404,13.948,99133.0,10.67,0.02,50.0,people tested,16715229.0,6555420.0,5925364.0,4234445.0,28513.0,23062.0,176.9,69.38,62.71,44.81,2441.0,8973.0,0.095,48.93,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,,,,,Medium
BOL,South America,Bolivia,2021-12-28,575247.0,0.0,1801.286,19530.0,0.0,17.429,47631.004,0.0,149.148,1617.103,0.0,1.443,1.45,123.0,10.062,1024.0,83.769,,,,,3019449.0,15164.0,249.965,1.255,8970.0,0.743,0.1867,5.4,tests performed,9633790.0,5537212.0,4554195.0,525894.0,76861.0,33575.0,78.81,45.3,37.26,4.3,2747.0,17706.0,0.145,25.81,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,12224114,,,,,Medium
CAN,North America,Canada,2021-12-28,1961723.0,0.0,13431.857,29851.0,0.0,15.571,50532.184,0.0,345.992,768.934,0.0,0.401,1.59,367.0,9.544,2769.0,72.007,,,,,52277276.0,118523.0,1370.129,3.106,153790.0,4.031,0.1465,6.8,tests performed,67651591.0,31665961.0,29401905.0,6583725.0,284898.0,248387.0,175.93,82.35,76.46,17.12,6459.0,16077.0,0.042,64.46,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929,38454328,,,,,Medium
FIN,Europe,Finland,2021-12-28,322835.0,0.0,7462.286,1836.0,0.0,16.857,57966.9,0.0,1339.897,329.664,0.0,3.027,1.57,56.0,10.107,308.0,55.588,,,,,8658758.0,29144.0,1564.084,5.264,23870.0,4.312,0.175,5.7,tests performed,9489226.0,,,1015119.0,52333.0,25541.0,171.26,,,18.32,4610.0,59.0,0.001,36.14,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745,,,,,Medium
AUS,Oceania,Australia,2021-12-28,366607.0,0.0,14252.0,2377.0,0.0,9.857,13992.106,0.0,543.949,90.722,0.0,0.376,2.12,171.0,6.532,1177.0,44.962,,,,,54134598.0,225018.0,2088.438,8.681,275951.0,10.646,0.039,25.7,tests performed,42272089.0,20417817.0,19709450.0,2144822.0,37087.0,88519.0,161.48,78.0,75.29,8.19,3382.0,7716.0,0.029,47.18,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,26177410,,,,,Medium
GBR,Europe,United Kingdom,2021-12-28,12574779.0,0.0,131676.571,176159.0,0.0,122.143,184436.86,0.0,1931.327,2583.76,0.0,1.791,1.27,851.0,12.606,10769.0,159.52,,,11192.0,165.785,388303628.0,1551380.0,5771.368,23.058,1516714.0,22.543,0.0789,12.7,tests performed,132121605.0,51705406.0,47324308.0,33091891.0,378480.0,363148.0,195.71,76.59,70.1,49.02,5379.0,18232.0,0.027,44.07,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936,,,,,High
SRB,Europe,Serbia,2021-12-28,1289493.0,0.0,1119.143,12568.0,0.0,29.143,189876.55,0.0,164.793,1850.625,0.0,4.291,1.27,91.0,13.243,2047.0,297.895,,,,,7189047.0,16541.0,1046.205,2.407,13715.0,1.996,0.09,11.1,people tested,8239799.0,3309157.0,3207534.0,1723108.0,,9531.0,119.91,48.16,46.68,25.08,1387.0,1128.0,0.016,28.7,80.291,41.2,17.366,,14048.881,,439.415,10.08,37.7,40.2,97.719,5.609,76.0,0.806,6871547,,,,,High
OWID_NIR,Europe,Northern Ireland,2021-12-29,,,,,,,,,,,,,,29.0,15.295,225.0,118.671,,,168.0,88.608,,,,,,,,,,3504889.0,1398342.0,1295873.0,810674.0,11957.0,7094.0,184.86,73.75,68.35,42.76,3742.0,380.0,0.02,,,,,,,,,,,,,,,,1896000,,,,,High
ITA,Europe,Italy,2021-12-29,5622431.0,0.0,36797.0,136530.0,0.0,140.857,94305.86,0.0,617.201,2290.038,0.0,2.363,1.95,1185.0,20.072,11763.0,199.246,731.0,12.382,7437.0,125.971,137763229.0,1029429.0,2325.497,17.377,775158.0,13.085,0.0704,14.2,tests performed,110536206.0,48408800.0,44670569.0,18960781.0,641116.0,406126.0,187.23,82.0,75.66,32.12,6879.0,35466.0,0.06,53.52,205.859,47.9,23.021,16.24,35220.084,2.0,113.151,4.78,19.8,27.8,,3.18,83.51,0.892,59037472,,,,,High
NLD,Europe,Netherlands,2021-12-29,3085502.0,0.0,12140.857,20960.0,0.0,24.714,172331.84,0.0,678.093,1170.66,0.0,1.38,1.12,437.0,24.88,1033.0,58.813,183.0,10.419,1104.0,62.856,21990892.0,60817.0,1256.501,3.475,47457.0,2.712,0.268,3.7,tests performed,,,,,,216222.0,,,,,12311.0,1298.0,0.007,63.89,508.544,43.2,18.779,11.881,48472.545,,109.361,5.29,24.4,27.3,,3.32,82.28,0.944,17564020,,,,,High
JPN,Asia,Japan,2021-12-29,1731789.0,0.0,260.714,18387.0,0.0,1.143,13854.579,0.0,2.086,147.099,0.0,0.009,1.56,91.0,0.734,1016.0,8.197,,,,,27936807.0,37768.0,224.189,0.303,43208.0,0.347,0.0062,161.8,people tested,201957064.0,101214680.0,99710660.0,1031724.0,50887.0,94306.0,162.93,81.66,80.44,0.83,761.0,12475.0,0.01,47.22,347.778,48.2,27.049,18.493,39002.223,,79.37,5.72,11.2,33.7,,13.05,84.63,0.919,123951696,,,,,Low
ZAF,Africa,South Africa,2021-12-29,3407937.0,0.0,16475.429,90773.0,0.0,61.143,54633.27,0.0,264.121,1455.199,0.0,0.98,0.8,674.0,11.253,9038.0,150.9,,,,,21141715.0,34753.0,355.968,0.585,42499.0,0.716,0.2704,3.7,people tested,27903338.0,18905708.0,15833594.0,,52559.0,28307.0,46.59,31.57,26.44,,473.0,16015.0,0.027,57.41,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709,59893884,,,,,High
FIN,Europe,Finland,2021-12-29,322835.0,0.0,7462.286,1836.0,0.0,16.857,57966.9,0.0,1339.897,329.664,0.0,3.027,1.57,56.0,10.107,342.0,61.725,,,,,8691909.0,33151.0,1570.073,5.988,23573.0,4.258,0.2,5.0,tests performed,,,,,,23691.0,,,,,4276.0,59.0,0.001,36.14,18.136,42.8,21.228,13.264,40585.721,,153.507,5.76,18.3,22.6,,3.28,81.91,0.938,5540745,,,,,Medium
LUX,Europe,Luxembourg,2021-12-29,95888.0,0.0,433.286,635.0,0.0,0.857,146771.23,0.0,663.21,971.965,0.0,1.312,1.43,19.0,29.339,66.0,101.915,,,,,3813849.0,4447.0,5965.468,6.956,3303.0,5.166,0.175,5.7,tests performed,1065318.0,463288.0,,199715.0,7745.0,4469.0,164.5,71.54,,30.84,6901.0,433.0,0.067,45.81,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26.0,,4.51,82.25,0.916,647601,,,,,High
OWID_SCT,Europe,Scotland,2021-12-29,,,,,,,,,,,,,,36.0,6.586,679.0,124.222,,,917.0,167.764,,,,,,,,,,11338693.0,4381226.0,4012490.0,2944977.0,46980.0,25122.0,207.44,80.15,73.41,53.88,4596.0,603.0,0.011,,,,,,,,,,,,,,,,5466000,,,,,High
DNK,Europe,Denmark,2021-12-29,697563.0,0.0,11378.286,3197.0,0.0,18.571,118172.97,0.0,1927.576,541.598,0.0,3.146,1.38,77.0,13.09,675.0,114.752,,,1000.0,170.003,53273138.0,213586.0,9099.924,36.484,150486.0,25.705,0.0959,10.4,tests performed,,,,,,62464.0,,,,,10619.0,3582.0,0.061,31.69,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,5882259,,,,,High
AUS,Oceania,Australia,2021-12-29,366607.0,0.0,14252.0,2377.0,0.0,9.857,13992.106,0.0,543.949,90.722,0.0,0.376,2.17,167.0,6.38,1310.0,50.043,,,,,54436495.0,301897.0,2100.085,11.647,274750.0,10.599,0.0459,21.8,tests performed,42420659.0,20430343.0,19733014.0,2257302.0,148570.0,78987.0,162.05,78.05,75.38,8.62,3017.0,7053.0,0.027,47.17,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.944,26177410,,,,,Medium
ISR,Asia,Israel,2021-12-29,1364768.0,0.0,1297.0,8251.0,0.0,0.857,149922.7,0.0,142.478,906.39,0.0,0.094,2.01,43.0,4.551,467.0,49.423,6.0,0.635,284.0,30.056,33495085.0,136637.0,3605.111,14.706,104525.0,11.25,0.022,45.5,people tested,16739523.0,6565353.0,5931328.0,4242842.0,24294.0,23092.0,177.16,69.48,62.77,44.9,2444.0,9012.0,0.095,48.92,402.606,30.6,11.733,7.359,33132.32,0.5,93.32,6.74,15.4,35.4,,2.99,82.97,0.919,9449000,,,,,Low
